Product,Review,Sentiment
Plants,It so bad experience. First time I have purchased this product.,1
Plants,Nice product,5
Plants,The plant is very small.need months to grow,2
Plants,It looks good to see the guava tree but now it grows up then it does not know how much the fruit is giving.,4
Plants,Verry bad,1
Plants,Super,4
Plants,"Your product i,e guava plant is not good, it is so thin like a hair and half dead.why you send bad product.? In future I shall never purchase from u and tell my fellow not to purchase from you. You have cheated with me by giving such worse plant.My money has lost.",1
Plants,It so bad experience. First time I have purchased this product.,1
Plants,Verry bad,1
Plants,Waste of money,1
Plants,Don't buy it,1
Plants,Very bad plant,1
Plants,Very very worst product....i really feel bad....to see this plant....no one can get this one......😐full of dryed plant......i never except this one......,1
Plants,When I collected plant no leaves all r fall down from plant,1
Plants,Bad product and dry plant no leaf,1
Computer,"I WANT TO RATE MORE THAN FIVE STAR IF AVAILABLE. FANTASTIC PC AND TOUCHWOOD  WORKING GREAT SINCE PURCHASED A WEEK AGO. UNBEATABLE PRICE, QUALITY AND PERFORMANCE.  THANK YOU FLIPKART AND ALSO THE SELLER FOR SUCH GREAT PRICE. PACKAGING WAS GREAT. VERY LIGHT TOWER AND MONITOR. WAS VERY SKEPTICAL B4 PURCHASE. ALL MY DOUBTS CLEARED, CUSTOMERS SHOULD HANDLE THE MONITOR STAND VERY CAREFULLY AND ENSURE IT'S FIXED PROPERLY AND ONCE IT IS FIXED PLEASE DON'T ROTATE OR MOVE THE MONITOR",5
Computer,Nice product,5
Computer,"I liked the product at this reasonable price, the product works very well.",5
Computer,Overall performance is good.But monitor is little poorLike brightness Thanks,4
Computer,Amezing  products 😍.I like it..,5
Computer,Nice product,5
Computer,"Beautiful products, value for money.",5
Computer,Low price and quality is very good,5
Computer,Thanks Flipkart,5
Computer,Overall performance is good.But monitor is little poorLike brightness Thanks,4
Computer,Good product.....,4
Computer,Low budget.. Ok good,4
Computer,Very nice,4
Computer,"I WANT TO RATE MORE THAN FIVE STAR IF AVAILABLE. FANTASTIC PC AND TOUCHWOOD  WORKING GREAT SINCE PURCHASED A WEEK AGO. UNBEATABLE PRICE, QUALITY AND PERFORMANCE.  THANK YOU FLIPKART AND ALSO THE SELLER FOR SUCH GREAT PRICE. PACKAGING WAS GREAT. VERY LIGHT TOWER AND MONITOR. WAS VERY SKEPTICAL B4 PURCHASE. ALL MY DOUBTS CLEARED, CUSTOMERS SHOULD HANDLE THE MONITOR STAND VERY CAREFULLY AND ENSURE IT'S FIXED PROPERLY AND ONCE IT IS FIXED PLEASE DON'T ROTATE OR MOVE THE MONITOR",5
Computer,Nice product,5
Computer,"I liked the product at this reasonable price, the product works very well.",5
Computer,Amezing  products 😍.I like it..,5
Computer,Nice product,5
Laptop,It is a best choice for beginners and students especially online classes. It's a low budget gadgets far better than a mobile and little lesser than a window based laptop. All apps are available in app store. Battery back up is very good. Cammera to be improved. Made in India. Thanks.,5
Laptop,Awesome laptop with great specificationsNo lag no hang. display quality and built are quite good.I like prime OS easy to use,5
Laptop,"I recently purchased a Prime Book laptop from Flipkart and I must say I'm impressed with both the product and the delivery service. The laptop is of great quality, and being proudly made in India, it is great to support our local manufacturers. The specifications are perfect for students, and my little one is thrilled to have it as his first laptop. We are very impressed with the built quality of prime book.Furthermore, the delivery service by Flipkart was quick and efficient. The product w...",5
Laptop,Hello ! I hope this review can help you to make decision that u should buy it or not....so it's basically a low performance laptop only made for study and casual work. It's just an Android laptop with phone chipset...plz don't expect powerful performance....if u r budget is low and casual use for study like surfing net and watching video it is okeish...thank you👍,4
Laptop,"Excellent build quality,  smooth performance, superb battery. Now have to see how long it will give me service like this. My first impression is 9.5/10",5
Laptop,"A very good budget product for students. Can easily substitute this with your smart phones and tablets if you are focusing more on a laptop like experience, big screen and better performance. Battery backup is also good on heavy work it lasts upto 4-5 hrs. Build quality is descent comparing with its price. Overall a very good product for students. Some glitches are there but can easily be fixed in further updates.",5
Laptop,The Quality and performance of the Device is good 😊. There are some minor bugs in the software which may be solved in future updates.The Quality of the materials of the Device is little lite but much good in this price range .And the customer support is also Good as well as very easily approachable and convenient. I realy loved this Android Laptop. Really value for money 🤑.,5
Laptop,First of all the laptop is bigger than I expectedDisplay is really good in this priceCamera could've been better but still it's not that badBattery is lasting over 7-8 hours with continuous usage (streaming online lectures) It takes approx 1.5 to 2 hour for full chargePerformance is really appriciable in this price ❤️Multi tasking is super easy🔥I just want to say thanks to the team who made this laptop I just love this.          My final conclusion is you can go for it if you are a s...,5
Laptop,"Good Android laptop highly recommend to buy primebook.    Battery is good.    Display good ,.   Playing smooth Android game ❤️❤️❤️",5
Laptop,it is better to buy a tablet or chrome book then a primebook leptop wasted money,1
Laptop,the main problem with this laptop is some apps don't view in full screen . it hangs too . the sound is very low . this is not value for money,1
Laptop,Product quality is poor.  I requested to return 2 times on Flipkart but Flipkart canceled it and extended it to 10 days.  Now they do not take back the product saying that the return policy has expired.Not good services for flipkart. Flipkart cheat for me.,1
Laptop,Not a porfect only time pass only use in 0to5year child and kid leptop don't buy more issue app already closed not warking,1
Laptop,Don't buy this product,1
Laptop,Very poor,1
Laptop,Very bad performance. I used 3 month,1
Laptop,Not working properly,1
Laptop,Useless products....Don't buy,1
Mobilephone,Initial impressions:- First up all at this price range it's really good value for money products 👌  I purchased it for my mom so she doesn't know much about android phone so not big expectations from her end regarding performance and etc... Thats why it' may be a decent choice .Pros* 1- Camera is decent 2- 5000 MAH Battery also good3- Display is decent 4- Sound quality is also good5- Look and design realy impressive. 6- processor is decent 7- stock android go edition with MIUI ...,5
Mobilephone,Phone is Best Value for money phone from poco THANKS To Flipkart I Purchased For my dad and my dad is satisfied 🤩 Great Features 5000mah battery backup is awesome,5
Mobilephone,Very good quality smart phone.The Smart have fingerprint sensor. But this phone is little bit of lagging when the network not coming properly. Otherwise totally good. I am very happy to buy this phone. In the proper for network it will be performed flawlessly.,4
Mobilephone,,5
Mobilephone,,5
Mobilephone,Nice phone,5
Mobilephone,Good product with good price...although front camera is ok while back camera is good..battery life is super.,4
Mobilephone,Very good product ❤️👍,5
Mobilephone,Super,5
Mobilephone,Too much lag. I know its budget phone but you expect a new device not to lag.,1
Mobilephone,Lagging problem from the day of purchase. Don't buy,1
Mobilephone,Mobile Processor  not good,1
Mobilephone,Don't buy any product from flipkart they are just made us fool. After purchase a mobile they are saying to contact to brand for any issue. I can't going to shop anything by flipkart. Shame on you guyes.,1
Mobilephone,Mobile hanging problem switch off problem i hate to flipkart 😡😡😡😡😡,1
Mobilephone,Dont buy the product dont waste the money.seriously don't waste money,1
Mobilephone,Bad Product Please Don't buy,1
Mobilephone,Very bad product only waste of money not please not buy this phone very hanging issue,1
Mobilephone,Hanging problem,1
Headphones,"Good sound with extra bass and long lasting battery, i love this product.",5
Headphones,Worst piece of headset u can buy this stupid thing has no battery backup nor anything like boat audio quality...,1
Headphones,Great Product ..I like it....Thanks flipkart,5
Headphones,Awesome 🥰 product.Heavy bass .Thanks Flipkart,5
Headphones,Great Sound experience with balanced bassTotally loved it,5
Headphones,I like this earbuds bass is good,5
Headphones,"Its useful.... Battery, sound and every was above my expectations..... 99% from me",5
Headphones,Left side earbuds Not charge,1
Headphones,This  item besa quality low Not comfortable this item,1
Headphones,Worst piece of headset u can buy this stupid thing has no battery backup nor anything like boat audio quality...,1
Headphones,Left side earbuds Not charge,1
Headphones,This  item besa quality low Not comfortable this item,1
Headphones,Software and battery complaint,1
Headphones,My left earbuds don't start or onIt's have any fault initI'm very disappointed with this productIt irritate,1
Headphones,I don't like boult audio this item is not charging very bad product,1
Headphones,Don't Buy This Buds,1
Headphones,This worst product one bud has stop within 10 days,1
Headphones,Nois cancelation not good..if you using outside you not able to listen properly..very low sound. I have to return but there is no any money back policy...If you are using at home thn its ok ok sound but not feel like others like boat realme...Earlier i m using realme burd but its amzing sound and bass...Next time i will buy realme again... charging showing 10 % after charge fulll day...🤣🤣🤣Third claad brand ever seen in my life... Dont buy guys any boalt device,1
